subject,idna_subject,expiration_date,epoch,registrar
adzoka.com,adzoka.com,07-sep-2022,1662508800.0,Moniker Online Services LLC
adzones.com,adzones.com,16-sep-2022,1663286400.0,"Gransy, s.r.o."
af-ad.co.uk,af-ad.co.uk,17-jun-2027,1813190400.0,
affbeat.com,affbeat.com,06-dec-2023,1701820800.0,"GoDaddy.com, LLC"
affbuzzads.com,affbuzzads.com,09-apr-2023,1680998400.0,DropCatch.com 470 LLC
affec.tv,affec.tv,01-dec-2022,1669852800.0,"GoDaddy.com, LLC"
affili.net,affili.net,06-oct-2023,1696550400.0,"Amazon Registrar, Inc."
affiliatefuel.com,affiliatefuel.com,15-feb-2023,1676419200.0,"GoDaddy.com, LLC"
affiliatefuture.com,affiliatefuture.com,20-jul-2022,1658275200.0,Register SPA
affiliategroove.com,affiliategroove.com,24-oct-2022,1666569600.0,"CSC Corporate Domains, Inc."
affiliatetracking.com,affiliatetracking.com,10-apr-2025,1744243200.0,"GoDaddy.com, LLC"
affiliatetracking.net,affiliatetracking.net,09-apr-2025,1744156800.0,"GoDaddy.com, LLC"
affiliatewindow.com,affiliatewindow.com,06-may-2023,1683331200.0,"Amazon Registrar, Inc."
africannewsupdates.com,africannewsupdates.com,27-aug-2023,1693094400.0,Key-Systems GmbH
afspraakpensionn.com,afspraakpensionn.com,25-apr-2023,1682380800.0,"NameCheap, Inc."
afspraaksnelmakenqq.com,afspraaksnelmakenqq.com,24-mar-2023,1679616000.0,REGISTRAR OF DOMAIN NAMES REG.RU LLC
afspraakvannbe.com,afspraakvannbe.com,15-mar-2023,1678838400.0,"NameCheap, Inc."
aftrk.com,aftrk.com,11-mar-2023,1678492800.0,"GoDaddy.com, LLC"
agencjatowarzyska.net.pl,agencjatowarzyska.net.pl,02-feb-2023,1675296000.0,
agentanalytics.com,agentanalytics.com,23-jun-2023,1687478400.0,"NameCheap, Inc."
agkn.com,agkn.com,02-sep-2022,1662076800.0,"GoDaddy.com, LLC"
agricoladelsole.it,agricoladelsole.it,13-apr-2023,1681344000.0,
agriturismoalberobello.it,agriturismoalberobello.it,24-jul-2022,1658620800.0,
agsdigital.com.br,agsdigital.com.br,29-aug-2024,1724889600.0,
agsrc.com,agsrc.com,29-oct-2022,1667001600.0,"DNSPod, Inc."
aguai.com.ar,aguai.com.ar,19-apr-2023,1681862400.0,nicar
ah-ha.com,ah-ha.com,03-oct-2023,1696291200.0,MarkMonitor Inc.
ahalogy.com,ahalogy.com,29-jul-2022,1659052800.0,Tucows Domains Inc.
ahhqst.com,ahhqst.com,18-jun-2023,1687046400.0,"GoDaddy.com, LLC"
ahsxh.com,ahsxh.com,19-sep-2023,1695081600.0,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn)
aht7.com,aht7.com,30-apr-2023,1682812800.0,"GoDaddy.com, LLC"
ahtribune.com,ahtribune.com,23-aug-2022,1661212800.0,Atak Domain Hosting Internet ve Bilgi Teknolojileri Limited Sirketi d/b/a Atak Teknoloji
aiacb.com,aiacb.com,13-apr-2023,1681344000.0,"GoDaddy.com, LLC"
aibolit24.ru,aibolit24.ru,15-oct-2022,1665792000.0,REGTIME-RU
aidinfopc.com,aidinfopc.com,03-aug-2022,1659484800.0,Jiangsu Bangning Science & technology Co. Ltd.
ailogiq.com,ailogiq.com,29-nov-2022,1669680000.0,"GMO Internet, Inc. d/b/a Onamae.com"
aim4media.com,aim4media.com,29-dec-2022,1672272000.0,Key-Systems GmbH
aimayangzhi.com,aimayangzhi.com,05-jun-2023,1685923200.0,Gname.com Pte. Ltd.
air-edem.ru,air-edem.ru,19-aug-2022,1660867200.0,REGRU-RU
airbnb.tools,airbnb.tools,09-oct-2023,1696809600.0,MarkMonitor Inc.
airjordanefrpascher.com,airjordanefrpascher.com,28-nov-2022,1669593600.0,"GoDaddy.com, LLC"
airjordans69.com,airjordans69.com,17-jan-2023,1673913600.0,Domain International Services Limited
airlibertin.com,airlibertin.com,26-dec-2022,1672012800.0,Internet Domain Service BS Corp
airpr.com,airpr.com,09-aug-2022,1660003200.0,"Amazon Registrar, Inc."
aistat.net,aistat.net,15-nov-2022,1668470400.0,"DomainSite, Inc."
